id,Weekly_Sales
2_85_2013-04-19 ,3563.81705
2_85_2013-04-26 ,3572.34545
2_85_2013-05-03 ,3652.02295
2_85_2013-05-10 ,3462.8135
2_85_2013-05-17 ,3499.4415
2_85_2013-05-24 ,3655.62025
2_85_2013-05-31 ,3438.06735
2_85_2013-06-07 ,3407.57145
2_85_2013-06-14 ,3205.4949
2_85_2013-06-21 ,3364.80345
2_85_2013-06-28 ,3209.6673
2_85_2013-07-05 ,3656.30345
2_85_2013-07-12 ,3465.49245
2_85_2013-07-19 ,3464.0918
2_85_2013-07-26 ,3585.3684
2_87_2012-11-02 ,24736.7973
2_87_2012-11-09 ,26577.1294
2_87_2012-11-16 ,25170.79465
2_87_2012-11-23 ,30887.5994
2_87_2012-11-30 ,28563.7196
2_87_2012-12-07 ,29970.0304
2_87_2012-12-14 ,28572.9482
2_87_2012-12-21 ,38316.99975
2_87_2012-12-28 ,25652.00205
2_87_2013-01-04 ,24875.84435
2_87_2013-01-11 ,25276.95345
2_87_2013-01-18 ,23326.39875
2_87_2013-01-25 ,23814.8078
2_87_2013-02-01 ,28765.43735
2_87_2013-02-08 ,32070.9805
2_87_2013-02-15 ,29315.1532
2_87_2013-02-22 ,26176.25805
2_87_2013-03-01 ,26267.647
2_87_2013-03-08 ,28422.1972
2_87_2013-03-15 ,25486.6601
2_87_2013-03-22 ,26416.37375
2_87_2013-03-29 ,24882.0281
2_87_2013-04-05 ,26389.37845
2_87_2013-04-12 ,26020.5937
2_87_2013-04-19 ,24092.36255
2_87_2013-04-26 ,23654.32315
2_87_2013-05-03 ,24495.95895
2_87_2013-05-10 ,26330.08385
2_87_2013-05-17 ,24988.1918
2_87_2013-05-24 ,25158.8521
2_87_2013-05-31 ,25494.8374
2_87_2013-06-07 ,26935.32065
2_87_2013-06-14 ,26129.55875
2_87_2013-06-21 ,26055.18705
2_87_2013-06-28 ,26025.7661
2_87_2013-07-05 ,27235.51245
2_87_2013-07-12 ,25421.21605
2_87_2013-07-19 ,25128.4089
2_87_2013-07-26 ,24882.76015
2_90_2012-11-02 ,104898.608
2_90_2012-11-09 ,109046.6285
2_90_2012-11-16 ,107276.7024
2_90_2012-11-23 ,138584.331
2_90_2012-11-30 ,116331.4826
2_90_2012-12-07 ,114461.4836
2_90_2012-12-14 ,115267.1252
2_90_2012-12-21 ,131641.0614
2_90_2012-12-28 ,92008.5165
2_90_2013-01-04 ,104900.8192
2_90_2013-01-11 ,103074.2458
2_90_2013-01-18 ,100294.8671
2_90_2013-01-25 ,96978.586
2_90_2013-02-01 ,103972.6934
2_90_2013-02-08 ,105125.9636
2_90_2013-02-15 ,103452.5455
2_90_2013-02-22 ,100120.9955
2_90_2013-03-01 ,101205.4106
2_90_2013-03-08 ,103947.3472
2_90_2013-03-15 ,99839.9535
2_90_2013-03-22 ,101345.1155
2_90_2013-03-29 ,99322.2342
2_90_2013-04-05 ,100389.0254
2_90_2013-04-12 ,97951.33095
2_90_2013-04-19 ,96223.3734
2_90_2013-04-26 ,96994.9789
2_90_2013-05-03 ,97874.0115
2_90_2013-05-10 ,100900.7903
2_90_2013-05-17 ,95093.11915
2_90_2013-05-24 ,99955.2198
2_90_2013-05-31 ,96086.0916
2_90_2013-06-07 ,102288.822
2_90_2013-06-14 ,99913.97975
2_90_2013-06-21 ,98309.3662
2_90_2013-06-28 ,98157.19055
2_90_2013-07-05 ,101313.575
2_90_2013-07-12 ,98853.51675
2_90_2013-07-19 ,97314.8328
2_90_2013-07-26 ,96075.41075
2_91_2012-11-02 ,81504.15235
2_91_2012-11-09 ,82213.6641
2_91_2012-11-16 ,82077.7183
2_91_2012-11-23 ,87797.7609
2_91_2012-11-30 ,79468.49615
2_91_2012-12-07 ,82413.46035
2_91_2012-12-14 ,85274.4445
2_91_2012-12-21 ,84893.67935
2_91_2012-12-28 ,65805.83285
2_91_2013-01-04 ,84111.6144
2_91_2013-01-11 ,83943.65265
2_91_2013-01-18 ,82746.9604
2_91_2013-01-25 ,80645.47755
2_91_2013-02-01 ,84546.4021
2_91_2013-02-08 ,87720.1079
2_91_2013-02-15 ,86091.21775
2_91_2013-02-22 ,83950.53965
2_91_2013-03-01 ,84972.87505
2_91_2013-03-08 ,85159.9186
2_91_2013-03-15 ,82221.737
2_91_2013-03-22 ,82264.1575
2_91_2013-03-29 ,81554.15435
2_91_2013-04-05 ,81913.1859
2_91_2013-04-12 ,81309.52885
2_91_2013-04-19 ,78900.98665
2_91_2013-04-26 ,80175.04195
2_91_2013-05-03 ,82784.18985
2_91_2013-05-10 ,82086.31085
2_91_2013-05-17 ,82152.15825
2_91_2013-05-24 ,81388.264
2_91_2013-05-31 ,81166.49045
2_91_2013-06-07 ,84884.22875
2_91_2013-06-14 ,83935.99855
2_91_2013-06-21 ,83088.10225
2_91_2013-06-28 ,83373.8139
2_91_2013-07-05 ,82895.4584
2_91_2013-07-12 ,83094.7934
2_91_2013-07-19 ,83026.38645
2_91_2013-07-26 ,81894.0387
2_92_2012-11-02 ,182119.7359
2_92_2012-11-09 ,189479.8965
2_92_2012-11-16 ,190808.3593
2_92_2012-11-23 ,214483.4847
2_92_2012-11-30 ,206138.1942
2_92_2012-12-07 ,195741.9549
2_92_2012-12-14 ,194654.6849
2_92_2012-12-21 ,215879.7563
2_92_2012-12-28 ,161672.9024
2_92_2013-01-04 ,182078.8085
2_92_2013-01-11 ,179716.8684
2_92_2013-01-18 ,167963.1459
2_92_2013-01-25 ,165172.2617
2_92_2013-02-01 ,174511.9187
2_92_2013-02-08 ,178132.3314
2_92_2013-02-15 ,181105.707
2_92_2013-02-22 ,171975.6934
2_92_2013-03-01 ,175925.6913
2_92_2013-03-08 ,176242.5283
2_92_2013-03-15 ,169223.7415
2_92_2013-03-22 ,171023.7664
2_92_2013-03-29 ,170935.2521
2_92_2013-04-05 ,171786.113
2_92_2013-04-12 ,167948.0255
2_92_2013-04-19 ,160234.9364
2_92_2013-04-26 ,162497.6668
2_92_2013-05-03 ,171329.9208
2_92_2013-05-10 ,174797.6991
2_92_2013-05-17 ,170257.1248
2_92_2013-05-24 ,170498.3918
2_92_2013-05-31 ,166096.6615
2_92_2013-06-07 ,175058.5445
2_92_2013-06-14 ,173517.0082
2_92_2013-06-21 ,170220.9155
2_92_2013-06-28 ,173153.2667
2_92_2013-07-05 ,171800.3491
2_92_2013-07-12 ,171213.7325
2_92_2013-07-19 ,169591.5914
2_92_2013-07-26 ,165937.564
2_93_2012-11-02 ,75731.8984
2_93_2012-11-09 ,78842.58855
2_93_2012-11-16 ,76349.11445
2_93_2012-11-23 ,87488.10515
2_93_2012-11-30 ,72472.79635
2_93_2012-12-07 ,79370.6302
2_93_2012-12-14 ,79516.37885
2_93_2012-12-21 ,87109.41105
2_93_2012-12-28 ,59842.50835
2_93_2013-01-04 ,77194.48435
2_93_2013-01-11 ,75814.15825
2_93_2013-01-18 ,71525.8742
2_93_2013-01-25 ,68370.5115
2_93_2013-02-01 ,77007.6831
2_93_2013-02-08 ,76754.7423
2_93_2013-02-15 ,76067.2323
2_93_2013-02-22 ,72671.01625
2_93_2013-03-01 ,72022.05005
2_93_2013-03-08 ,77305.79755
2_93_2013-03-15 ,72881.5595
2_93_2013-03-22 ,76155.13175
2_93_2013-03-29 ,71984.64495
2_93_2013-04-05 ,76078.07865
2_93_2013-04-12 ,72917.54625
2_93_2013-04-19 ,69671.77355
2_93_2013-04-26 ,69306.71285
2_93_2013-05-03 ,77894.93045
2_93_2013-05-10 ,76610.4233
2_93_2013-05-17 ,72793.5103
2_93_2013-05-24 ,73957.67545
2_93_2013-05-31 ,74615.0148
2_93_2013-06-07 ,77390.8288
2_93_2013-06-14 ,77382.56035
2_93_2013-06-21 ,76339.82775
2_93_2013-06-28 ,76608.2256
2_93_2013-07-05 ,77652.54085
2_93_2013-07-12 ,78055.8005
2_93_2013-07-19 ,75388.20375
2_93_2013-07-26 ,72932.3858
2_94_2012-11-02 ,68762.6504
2_94_2012-11-09 ,69503.73535
2_94_2012-11-16 ,68840.28275
2_94_2012-11-23 ,79548.745
2_94_2012-11-30 ,67284.46545
2_94_2012-12-07 ,68896.92
2_94_2012-12-14 ,67725.67765
2_94_2012-12-21 ,74339.4609
2_94_2012-12-28 ,55328.17105
2_94_2013-01-04 ,72841.0505
2_94_2013-01-11 ,72270.3977
2_94_2013-01-18 ,69146.9591
2_94_2013-01-25 ,67145.70765
2_94_2013-02-01 ,72543.21825
2_94_2013-02-08 ,72783.5315
2_94_2013-02-15 ,74925.77205
2_94_2013-02-22 ,70934.82835
2_94_2013-03-01 ,69632.15415
2_94_2013-03-08 ,73659.6462
2_94_2013-03-15 ,71130.7088
2_94_2013-03-22 ,73673.2936
2_94_2013-03-29 ,69795.82335
2_94_2013-04-05 ,72590.0994
2_94_2013-04-12 ,71024.08285
2_94_2013-04-19 ,69786.702
2_94_2013-04-26 ,69009.75505
2_94_2013-05-03 ,76292.81515
2_94_2013-05-10 ,73619.856
2_94_2013-05-17 ,72817.9928
2_94_2013-05-24 ,73670.4852
2_94_2013-05-31 ,74617.6421
2_94_2013-06-07 ,75034.39315
2_94_2013-06-14 ,73749.79205
2_94_2013-06-21 ,73418.8464
2_94_2013-06-28 ,73020.6118
2_94_2013-07-05 ,75163.4307
2_94_2013-07-12 ,73251.21265
2_94_2013-07-19 ,73726.0188
2_94_2013-07-26 ,73113.9778
2_95_2012-11-02 ,142256.3915
2_95_2012-11-09 ,144430.9965
2_95_2012-11-16 ,141597.9621
2_95_2012-11-23 ,146243.8443
2_95_2012-11-30 ,140606.6095
2_95_2012-12-07 ,142694.5266
2_95_2012-12-14 ,144748.0804
2_95_2012-12-21 ,165196.8861
2_95_2012-12-28 ,119640.1014
2_95_2013-01-04 ,137382.663
2_95_2013-01-11 ,138716.7797
2_95_2013-01-18 ,136528.3998
2_95_2013-01-25 ,135408.4661
2_95_2013-02-01 ,141504.4656
2_95_2013-02-08 ,146027.2307
2_95_2013-02-15 ,142804.2725
2_95_2013-02-22 ,141398.1739
2_95_2013-03-01 ,141312.9146
2_95_2013-03-08 ,144732.7763
2_95_2013-03-15 ,143513.056
2_95_2013-03-22 ,145096.7499
2_95_2013-03-29 ,141385.9121
2_95_2013-04-05 ,143049.6282
2_95_2013-04-12 ,143656.6608
2_95_2013-04-19 ,143129.1331
2_95_2013-04-26 ,141704.6567
2_95_2013-05-03 ,144720.7441
2_95_2013-05-10 ,143055.9929
2_95_2013-05-17 ,150744.8461
2_95_2013-05-24 ,151808.0795
2_95_2013-05-31 ,152549.2799
2_95_2013-06-07 ,157708.5628
2_95_2013-06-14 ,160697.6866
2_95_2013-06-21 ,156863.1474
2_95_2013-06-28 ,158879.8356
2_95_2013-07-05 ,155804.472
2_95_2013-07-12 ,155753.7397
2_95_2013-07-19 ,151595.1617
2_95_2013-07-26 ,152802.7915
2_96_2012-11-02 ,34116.204
2_96_2012-11-09 ,36817.2873
2_96_2012-11-16 ,35592.23155
2_96_2012-11-23 ,40218.81485
2_96_2012-11-30 ,36195.01995
2_96_2012-12-07 ,37874.23955
2_96_2012-12-14 ,33994.54525
2_96_2012-12-21 ,43797.50325
2_96_2012-12-28 ,36829.45835
2_96_2013-01-04 ,30292.51685
2_96_2013-01-11 ,30173.2735
2_96_2013-01-18 ,29167.4298
2_96_2013-01-25 ,28999.51835
2_96_2013-02-01 ,36027.8658
2_96_2013-02-08 ,35097.52895
2_96_2013-02-15 ,33935.04325
2_96_2013-02-22 ,32763.70965
2_96_2013-03-01 ,32663.55575
2_96_2013-03-08 ,34859.1615
2_96_2013-03-15 ,33954.88695
2_96_2013-03-22 ,37021.2278
2_96_2013-03-29 ,33294.1306
2_96_2013-04-05 ,35789.53845
2_96_2013-04-12 ,36372.83465
2_96_2013-04-19 ,34707.3861
2_96_2013-04-26 ,33096.12765
2_96_2013-05-03 ,38591.41045
2_96_2013-05-10 ,37808.44155
2_96_2013-05-17 ,35476.28705
2_96_2013-05-24 ,36694.9541
2_96_2013-05-31 ,36969.77115
2_96_2013-06-07 ,39880.587
2_96_2013-06-14 ,40242.10765
2_96_2013-06-21 ,39600.3901
2_96_2013-06-28 ,38583.16145
2_96_2013-07-05 ,40187.69065
2_96_2013-07-12 ,37677.4625
2_96_2013-07-19 ,35744.7437
2_96_2013-07-26 ,35601.2981
2_97_2012-11-02 ,41473.5797
2_97_2012-11-09 ,43277.72015
2_97_2012-11-16 ,42831.83085
2_97_2012-11-23 ,43922.793
2_97_2012-11-30 ,40543.573
2_97_2012-12-07 ,41442.43665
2_97_2012-12-14 ,41916.74
2_97_2012-12-21 ,48091.3895
2_97_2012-12-28 ,34516.1691
2_97_2013-01-04 ,41066.2995
2_97_2013-01-11 ,41776.4981
2_97_2013-01-18 ,40157.02465
2_97_2013-01-25 ,39145.61475
2_97_2013-02-01 ,42629.1973
2_97_2013-02-08 ,42930.90285
2_97_2013-02-15 ,43299.35575
2_97_2013-02-22 ,41279.4739
2_97_2013-03-01 ,41149.70985
2_97_2013-03-08 ,43159.0533
2_97_2013-03-15 ,41636.67935
2_97_2013-03-22 ,42478.43575
2_97_2013-03-29 ,41624.9285
2_97_2013-04-05 ,42978.69425
2_97_2013-04-12 ,42439.94265
2_97_2013-04-19 ,41244.67705
2_97_2013-04-26 ,40230.74085
2_97_2013-05-03 ,40808.4177
2_97_2013-05-10 ,41543.1006
2_97_2013-05-17 ,40702.6965
2_97_2013-05-24 ,41660.18665
2_97_2013-05-31 ,42251.15205
2_97_2013-06-07 ,43120.0954
2_97_2013-06-14 ,43308.9866
2_97_2013-06-21 ,42659.5504
2_97_2013-06-28 ,42532.87175
2_97_2013-07-05 ,43432.42505
2_97_2013-07-12 ,42321.7685
2_97_2013-07-19 ,41705.66965
2_97_2013-07-26 ,41128.05425
2_98_2012-11-02 ,14389.0231
2_98_2012-11-09 ,14300.7934
2_98_2012-11-16 ,14537.5762
2_98_2012-11-23 ,20017.2399
2_98_2012-11-30 ,17805.7393
2_98_2012-12-07 ,18217.8307
2_98_2012-12-14 ,19510.53485
2_98_2012-12-21 ,20947.1818
2_98_2012-12-28 ,13408.8073
2_98_2013-01-04 ,13338.2513
2_98_2013-01-11 ,13811.64985
2_98_2013-01-18 ,13386.68195
2_98_2013-01-25 ,13829.9771
2_98_2013-02-01 ,14241.9357
2_98_2013-02-08 ,14385.3708
2_98_2013-02-15 ,15004.4033
2_98_2013-02-22 ,14243.78305
2_98_2013-03-01 ,14199.327
2_98_2013-03-08 ,14509.5899
2_98_2013-03-15 ,14345.99035
2_98_2013-03-22 ,14382.4787
2_98_2013-03-29 ,14270.3144
2_98_2013-04-05 ,14088.47415
2_98_2013-04-12 ,14207.4382
2_98_2013-04-19 ,14130.1027
2_98_2013-04-26 ,14205.96735
2_98_2013-05-03 ,14828.99565
2_98_2013-05-10 ,14449.62285
2_98_2013-05-17 ,14361.5134
2_98_2013-05-24 ,14919.12445
2_98_2013-05-31 ,14570.8448
2_98_2013-06-07 ,14983.63035
2_98_2013-06-14 ,15107.9781
2_98_2013-06-21 ,14823.1815
2_98_2013-06-28 ,14845.04435
2_98_2013-07-05 ,15244.6154
2_98_2013-07-12 ,14702.6142
2_98_2013-07-19 ,14287.8409
2_98_2013-07-26 ,14231.89315
2_99_2012-11-02 ,1643.629782
2_99_2012-11-09 ,1184.389688
2_99_2012-11-16 ,1559.438134
2_99_2012-11-23 ,3833.708393
2_99_2012-11-30 ,2498.413194
2_99_2012-12-07 ,3691.970331
2_99_2012-12-14 ,3475.926039
2_99_2012-12-21 ,5385.84866
2_99_2012-12-28 ,3157.778574
2_99_2013-01-04 ,2176.293976
2_99_2013-01-18 ,1379.986838
2_99_2013-02-01 ,1840.885182
2_99_2013-02-08 ,3103.651915
2_99_2013-02-15 ,2310.639728
2_99_2013-02-22 ,1525.528089
2_99_2013-03-29 ,2628.500576
2_99_2013-04-05 ,1765.126535
2_99_2013-04-12 ,1476.352239
2_99_2013-04-19 ,1604.957436
2_99_2013-04-26 ,1249.018342
2_99_2013-05-03 ,822.6767955
2_99_2013-05-10 ,1258.89599
2_99_2013-05-17 ,752.3334455
2_99_2013-05-24 ,1860.842682
2_99_2013-05-31 ,1522.123485
2_99_2013-06-07 ,1354.818436
2_99_2013-06-14 ,1273.177338
2_99_2013-06-21 ,1364.779886
2_99_2013-07-05 ,1019.815091
2_99_2013-07-12 ,571.3164443
2_99_2013-07-19 ,422.7571966
2_99_2013-07-26 ,500.4005955
3_1_2012-11-02 ,10317.9919
3_1_2012-11-09 ,9150.2093
3_1_2012-11-16 ,9099.5256
3_1_2012-11-23 ,9860.0597
3_1_2012-11-30 ,9331.3375
3_1_2012-12-07 ,10275.64575
3_1_2012-12-14 ,13219.51605
3_1_2012-12-21 ,12716.1945
3_1_2012-12-28 ,8084.92795
3_1_2013-01-04 ,7180.7344
3_1_2013-01-11 ,7343.77075
3_1_2013-01-18 ,7226.73705
3_1_2013-01-25 ,7348.79675
3_1_2013-02-01 ,11591.53155
3_1_2013-02-08 ,12012.94825
3_1_2013-02-15 ,13441.4333
3_1_2013-02-22 ,9557.7779
3_1_2013-03-01 ,9515.01775
3_1_2013-03-08 ,9535.17165
3_1_2013-03-15 ,9214.1096
3_1_2013-03-22 ,10314.74105
3_1_2013-03-29 ,10151.9681
3_1_2013-04-05 ,10524.501
3_1_2013-04-12 ,10224.88355
3_1_2013-04-19 ,10186.45795
3_1_2013-04-26 ,9568.6614
3_1_2013-05-03 ,7447.55865
3_1_2013-05-10 ,7971.5499
3_1_2013-05-17 ,7400.33085
3_1_2013-05-24 ,7174.8322
3_1_2013-05-31 ,7104.241
3_1_2013-06-07 ,7343.8813
3_1_2013-06-14 ,7275.74085
3_1_2013-06-21 ,7613.80545
3_1_2013-06-28 ,6839.6106
3_1_2013-07-05 ,7262.8524
3_1_2013-07-12 ,7276.1377
3_1_2013-07-19 ,6957.62285
3_1_2013-07-26 ,6796.15235
3_2_2012-11-02 ,18247.61035
3_2_2012-11-09 ,18248.81455
3_2_2012-11-16 ,18011.4955
3_2_2012-11-23 ,16089.19795
3_2_2012-11-30 ,17369.85345
3_2_2012-12-07 ,18111.9981
3_2_2012-12-14 ,17436.02575
3_2_2012-12-21 ,18638.33755
3_2_2012-12-28 ,15317.26825
3_2_2013-01-04 ,17240.95435
3_2_2013-01-11 ,17187.8803
3_2_2013-01-18 ,17000.89285
3_2_2013-01-25 ,17227.13585
3_2_2013-02-01 ,20024.8299
3_2_2013-02-08 ,19984.36125
3_2_2013-02-15 ,19055.5886
3_2_2013-02-22 ,18482.9464
3_2_2013-03-01 ,18065.73755
3_2_2013-03-08 ,18422.27045
3_2_2013-03-15 ,18351.3343
3_2_2013-03-22 ,18593.3555
3_2_2013-03-29 ,18390.23425
3_2_2013-04-05 ,18419.61295
3_2_2013-04-12 ,18538.16115
3_2_2013-04-19 ,18813.23115
3_2_2013-04-26 ,18393.7007
3_2_2013-05-03 ,17067.8241
3_2_2013-05-10 ,16910.90905
3_2_2013-05-17 ,17027.49475
3_2_2013-05-24 ,17366.03615
3_2_2013-05-31 ,17215.0384
3_2_2013-06-07 ,17838.7593
3_2_2013-06-14 ,17758.3561
3_2_2013-06-21 ,17729.367
3_2_2013-06-28 ,17544.23045
3_2_2013-07-05 ,18147.54915
3_2_2013-07-12 ,17693.5834
3_2_2013-07-19 ,17447.9097
3_2_2013-07-26 ,17426.9283
3_3_2012-11-02 ,5471.07675
3_3_2012-11-09 ,5100.34305
3_3_2012-11-16 ,5111.8333
3_3_2012-11-23 ,5372.0432
3_3_2012-11-30 ,5016.7943
3_3_2012-12-07 ,5635.686549
3_3_2012-12-14 ,6679.55065
3_3_2012-12-21 ,7373.24235
3_3_2012-12-28 ,5330.11945
3_3_2013-01-04 ,5085.07675
3_3_2013-01-11 ,5222.5248
3_3_2013-01-18 ,5214.3931
3_3_2013-01-25 ,5365.1849
3_3_2013-02-01 ,7247.5701
3_3_2013-02-08 ,7593.9147
3_3_2013-02-15 ,8146.04935
3_3_2013-02-22 ,5769.40155
3_3_2013-03-01 ,5503.1187
3_3_2013-03-08 ,5540.64705
3_3_2013-03-15 ,5937.2773
3_3_2013-03-22 ,5649.1654
3_3_2013-03-29 ,5778.4105
3_3_2013-04-05 ,5616.04925
3_3_2013-04-12 ,5522.52185
3_3_2013-04-19 ,5583.72145
3_3_2013-04-26 ,5665.27155
3_3_2013-05-03 ,4595.4407
3_3_2013-05-10 ,4583.54545
3_3_2013-05-17 ,4644.46715
3_3_2013-05-24 ,4509.0891
3_3_2013-05-31 ,4611.8547
3_3_2013-06-07 ,4538.3392
3_3_2013-06-14 ,4564.4742
3_3_2013-06-21 ,4468.9353
3_3_2013-06-28 ,4249.58305
3_3_2013-07-05 ,5123.2727
3_3_2013-07-12 ,6511.57205
3_3_2013-07-19 ,7655.2468
3_3_2013-07-26 ,8037.00335
3_4_2012-11-02 ,9124.60105
3_4_2012-11-09 ,9135.39655
3_4_2012-11-16 ,9122.14495
3_4_2012-11-23 ,9279.2771
3_4_2012-11-30 ,9035.7648
3_4_2012-12-07 ,8857.6745
3_4_2012-12-14 ,9006.3383
3_4_2012-12-21 ,9507.78735
3_4_2012-12-28 ,9027.6246
3_4_2013-01-04 ,8801.28005
3_4_2013-01-11 ,8572.918749
3_4_2013-01-18 ,8424.925599
3_4_2013-01-25 ,8170.864849
3_4_2013-02-01 ,9387.2767
3_4_2013-02-08 ,9444.472949
3_4_2013-02-15 ,9019.5613
3_4_2013-02-22 ,8890.95225
3_4_2013-03-01 ,8991.20765
3_4_2013-03-08 ,9052.54045
3_4_2013-03-15 ,8856.2858
3_4_2013-03-22 ,8922.5768
3_4_2013-03-29 ,8923.46675
3_4_2013-04-05 ,8866.8739
3_4_2013-04-12 ,8851.886
3_4_2013-04-19 ,8875.7569
3_4_2013-04-26 ,8773.71035
3_4_2013-05-03 ,8665.2567
3_4_2013-05-10 ,8650.872
3_4_2013-05-17 ,8604.70275
3_4_2013-05-24 ,8759.53615
3_4_2013-05-31 ,8720.47765
3_4_2013-06-07 ,8872.0143
3_4_2013-06-14 ,8742.0392
3_4_2013-06-21 ,8788.1479
3_4_2013-06-28 ,8665.353
3_4_2013-07-05 ,8826.81165
3_4_2013-07-12 ,8765.0908
3_4_2013-07-19 ,8705.541
3_4_2013-07-26 ,8558.57165
3_5_2012-11-02 ,13701.839
3_5_2012-11-09 ,13877.94155
3_5_2012-11-16 ,14362.9483
3_5_2012-11-23 ,37757.33245
3_5_2012-11-30 ,21918.58895
3_5_2012-12-07 ,19107.5446
3_5_2012-12-14 ,23919.72345
3_5_2012-12-21 ,31104.01375
3_5_2012-12-28 ,16183.24705
3_5_2013-01-04 ,10994.7488
3_5_2013-01-11 ,10855.8812
3_5_2013-01-18 ,10633.30275
3_5_2013-01-25 ,11017.5762
3_5_2013-02-01 ,15152.1278
3_5_2013-02-08 ,16304.86535
3_5_2013-02-15 ,17746.5091
3_5_2013-02-22 ,14724.4585
3_5_2013-03-01 ,14543.7268
3_5_2013-03-08 ,13697.7158
3_5_2013-03-15 ,13925.1746
3_5_2013-03-22 ,13531.67285
3_5_2013-03-29 ,14031.6049
3_5_2013-04-05 ,14061.8823
3_5_2013-04-12 ,13400.7489
3_5_2013-04-19 ,12946.9952
3_5_2013-04-26 ,13203.6166
3_5_2013-05-03 ,10613.34015
3_5_2013-05-10 ,10799.0108
3_5_2013-05-17 ,9774.8731
3_5_2013-05-24 ,9831.16175
3_5_2013-05-31 ,9765.99725
3_5_2013-06-07 ,10465.49965
3_5_2013-06-14 ,10556.06185
3_5_2013-06-21 ,10522.5844
3_5_2013-06-28 ,10061.4911
3_5_2013-07-05 ,10888.8582
3_5_2013-07-12 ,9310.75545
3_5_2013-07-19 ,9438.4653
3_5_2013-07-26 ,8835.80425
3_6_2012-11-02 ,1842.9888
3_6_2012-11-09 ,2086.06525
3_6_2012-11-16 ,1938.27145
3_6_2012-11-23 ,4711.9319
3_6_2012-11-30 ,3385.52945
3_6_2012-12-07 ,3466.79125
3_6_2012-12-14 ,3734.9781
3_6_2012-12-21 ,6133.1779
3_6_2012-12-28 ,3283.2893
3_6_2013-01-04 ,1574.414
3_6_2013-01-11 ,1513.7512
3_6_2013-01-18 ,1649.22155
3_6_2013-01-25 ,1433.4579
3_6_2013-02-01 ,1800.9752
3_6_2013-02-08 ,1945.3662
3_6_2013-02-15 ,1812.9658
3_6_2013-02-22 ,1810.79545
3_6_2013-03-01 ,1877.8857
3_6_2013-03-08 ,1909.04975
3_6_2013-03-15 ,1928.94995
3_6_2013-03-22 ,2044.4743
3_6_2013-03-29 ,2018.04805
3_6_2013-04-05 ,1834.8515
3_6_2013-04-12 ,1748.7219
3_6_2013-04-19 ,1919.39
3_6_2013-04-26 ,1917.1189
3_6_2013-05-03 ,1798.5296
3_6_2013-05-10 ,1902.380299
3_6_2013-05-17 ,1870.393849
3_6_2013-05-24 ,1868.899399
3_6_2013-05-31 ,1951.710299
3_6_2013-06-07 ,1904.920399
3_6_2013-06-14 ,1976.956599
3_6_2013-06-21 ,1875.549399
3_6_2013-06-28 ,2029.504449
3_6_2013-07-05 ,2292.383648
3_6_2013-07-12 ,2095.330549
3_6_2013-07-19 ,1764.6152
3_6_2013-07-26 ,1708.3095
3_7_2012-11-02 ,9636.3485
3_7_2012-11-09 ,9336.7853
3_7_2012-11-16 ,9308.1702
3_7_2012-11-23 ,32736.1628
3_7_2012-11-30 ,21254.03875
3_7_2012-12-07 ,19902.5699
3_7_2012-12-14 ,29715.37675
3_7_2012-12-21 ,37411.82855
3_7_2012-12-28 ,17551.9583
3_7_2013-01-04 ,6775.0419
3_7_2013-01-11 ,6853.57825
3_7_2013-01-18 ,7019.0241
3_7_2013-01-25 ,7168.88835
3_7_2013-02-01 ,9732.701
3_7_2013-02-08 ,10531.49025
3_7_2013-02-15 ,10141.0176
3_7_2013-02-22 ,10068.48775
3_7_2013-03-01 ,9984.59535
3_7_2013-03-08 ,10270.9827
3_7_2013-03-15 ,10175.50195
3_7_2013-03-22 ,10717.4751
3_7_2013-03-29 ,10643.1629
3_7_2013-04-05 ,10959.40785
3_7_2013-04-12 ,10470.92615
3_7_2013-04-19 ,10828.6266
3_7_2013-04-26 ,10506.77835
3_7_2013-05-03 ,8293.0932
3_7_2013-05-10 ,8446.8699
3_7_2013-05-17 ,8358.84825
3_7_2013-05-24 ,8895.53345
3_7_2013-05-31 ,8748.3887
3_7_2013-06-07 ,8927.6507
3_7_2013-06-14 ,8883.36255
3_7_2013-06-21 ,9388.32925
3_7_2013-06-28 ,9199.21965
3_7_2013-07-05 ,8702.0669
3_7_2013-07-12 ,8719.6692
3_7_2013-07-19 ,7872.45195
3_7_2013-07-26 ,8060.0927
3_8_2012-11-02 ,8556.6998
3_8_2012-11-09 ,8687.22175
3_8_2012-11-16 ,8551.3374
3_8_2012-11-23 ,8554.1544
3_8_2012-11-30 ,8631.4206
3_8_2012-12-07 ,8657.87305
3_8_2012-12-14 ,8811.0944
3_8_2012-12-21 ,9041.725
3_8_2012-12-28 ,8588.56675
3_8_2013-01-04 ,8296.30555
3_8_2013-01-11 ,8355.789099
3_8_2013-01-18 ,8161.827549
3_8_2013-01-25 ,7936.831499
3_8_2013-02-01 ,9307.387749
3_8_2013-02-08 ,9539.637898
3_8_2013-02-15 ,9343.162349
3_8_2013-02-22 ,9224.028999
3_8_2013-03-01 ,9173.1639
3_8_2013-03-08 ,9172.3198
3_8_2013-03-15 ,9171.76345
3_8_2013-03-22 ,9154.78435
3_8_2013-03-29 ,9206.22045
3_8_2013-04-05 ,9054.51065
3_8_2013-04-12 ,9011.88455
3_8_2013-04-19 ,9081.34795
3_8_2013-04-26 ,8988.97195
3_8_2013-05-03 ,8745.223
3_8_2013-05-10 ,8736.40215
